job	out	verdict	axisA	axisB	target	cone_size	needed_siblings	needed_live	deleg_full	deleg_tgt	n_out	detail
w10:275	1	DEV:TIMEOUT										DEV:TIMEOUT
w103:81	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	3			1	0	4	
w109:685	1	ERROR										list index out of range
w115:345	0	OPERATOR	CONE_LOCAL	OPERATOR	n4	3			6	2	4	
w120:534	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	4		n2,n5,n0	6	4	3	
w126:527	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n5		12	5	4	
w16:468	1	CANT_ISOLATE										BUILD:SKIP
w20:750	0	INCONCLUSIVE	INCONCLUSIVE		n2				1	0	5	
w26:446	1	CANT_ISOLATE										BUILD:SKIP
w30:646	0	DEV:TIMEOUT										DEV:TIMEOUT
w37:604	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	3		n2,n1,n0	8	3	4	
w42:333	3	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			0	0	5	
w47:758	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n7		7	2	4	
w51:538	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	6		n8	12	8	2	
w56:67	1	CANT_ISOLATE										BUILD:SKIP
w61:311	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n7		3	3	4	
w65:686	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	4		n3,n2,n1	9	4	4	
w70:615	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	6		n7,n5,n4	2	0	4	
w77:631	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	1	3	4	
w82:485	0	DEV:SKIP										DEV:SKIP
w88:299	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	3		n2	2	0	5	
w93:40	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n8		5	3	4	
w98:291	0	CANT_ISOLATE										BUILD:SKIP
w10:275	1	DEV:TIMEOUT										DEV:TIMEOUT
w109:685	1	CANT_ISOLATE										BUILD:SKIP
w30:646	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n1	9	5	3	
w82:485	0	DEV:SKIP										DEV:SKIP
w10:275	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n13	8		n5,n6,n8,n12	13	7	4	
w82:485	0	DEV:SKIP										DEV:SKIP
w82:485	0	DEV:SKIP										DEV:SKIP
w82:485	0	DEV:SKIP										DEV:SKIP
w82:485	0	DEV:SKIP										DEV:SKIP
w82:485	0	POISON										native-crashed 6x during localization
