status	job	reason	graph
MISMATCH	w0:2442	out[0] non-finite mismatch (nan/inf positions differ)	n0*=pow.Tensor_Tensor_out(L0,L1,·)
SKIP	w0:2448	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=scatter_add.out(L0,·,L1,L2,·)
MISMATCH	w0:245	out[0] max|delta|=1.611e+09 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w0:2458	out[0] non-finite mismatch (nan/inf positions differ)	n0*=exp.out(L0,·)
MISMATCH	w0:2468	out[0] max|delta|=2.000e+00 (rtol=0.0 atol=0.0)	n0*=remainder.Scalar_out(L0,·,·)
MISMATCH	w0:2489	out[0] max|delta|=1.000e+00 (rtol=0.0 atol=0.0)	n0*=prod.int_out(L0,·,·,·,·)
MISMATCH	w0:2490	out[0] non-finite mismatch (nan/inf positions differ)	n0*=grid_sampler_2d(L0,L1,·,·,·)
SKIP	w0:2498	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w0:2507	out[0] non-finite mismatch (nan/inf positions differ)	n0*=cos.out(L0,·)
MISMATCH	w0:252	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit.out(L0,·,·)
MISMATCH	w0:2522	out[0] max|delta|=4.612e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_Scalar_out(L0,·,·)
MISMATCH	w0:2524	out[0] max|delta|=2.520e+02 (rtol=0.0 atol=0.0)	n0*=bitwise_xor.Scalar_out(L0,·,·)
MISMATCH	w0:2525	out[0] max|delta|=2.147e+09 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w0:2526	out[0] max|delta|=2.550e+02 (rtol=0.0 atol=0.0)	n0*=div.out_mode(L0,L1,·,·)
MISMATCH	w0:2531	out[0] max|delta|=1.845e+19 (rtol=0.0 atol=0.0)	n0*=sum.IntList_out(L0,·,·,·,·)
MISMATCH	w0:2532	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit.out(L0,·,·)
SKIP	w0:2544	executor ExecutorchRuntimeException: [ExecuTorch Error 0x1] Internal error: Execution failed for method: forward	n0*=copy(L0,L1,·)
MISMATCH	w0:2557	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit(L0,·)
MISMATCH	w0:2558	out[0] non-finite mismatch (nan/inf positions differ)	n0*=gelu.out(L0,·,·)
MISMATCH	w0:2559	out[0] max|delta|=1.769e+01 (rtol=0.01 atol=0.001)	n0*=rsub.Scalar(L0,·,·)
MISMATCH	w0:2560	out[0] max|delta|=3.188e+00 (rtol=0.01 atol=0.001)	n0*=bmm.out(L0,L1,·)
SKIP	w0:2562	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=reflection_pad2d(L0,·)
MISMATCH	w0:2571	out[0] max|delta|=2.000e+00 (rtol=0.01 atol=0.001)	n0*=remainder.Tensor_out(L0,L1,·)
MISMATCH	w0:2575	out[0] max|delta|=7.842e-01 (rtol=0.01 atol=0.001)	n0*=atan.out(L0,·)
SKIP	w0:2580	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w0:2583	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=_pdist_forward(L0,·)
MISMATCH	w0:2596	out[0] non-finite mismatch (nan/inf positions differ)	n0*=log.out(L0,·)
SKIP	w0:2605	executor ExecutorchInvalidArgumentException: [ExecuTorch Error 0x12] Invalid argument: Execution failed for method: forward	n0*=reflection_pad2d.out(L0,·,·)
SKIP	w0:2611	executor ExecutorchRuntimeException: [ExecuTorch Error 0x14] Operator missing: Execution failed for method: forward	n0*=_fft_r2c(L0,·,·,·)
MISMATCH	w0:2616	out[0] non-finite mismatch (nan/inf positions differ)	n0*=native_layer_norm(L0,·,·,·,·)
