status	job	reason	graph
MISMATCH	w0:1618	out[0] non-finite mismatch (nan/inf positions differ)	n0*=index_put(L0,·,L1,·)
MISMATCH	w0:1620	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit.out(L0,·,·)
MISMATCH	w0:166	out[0] max|delta|=1.441e+17 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
SKIP	w0:1668	qnn_runner rc=2: 	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w0:1632	out[0] max|delta|=8.062e-01 (rtol=0.01 atol=0.001)	n0*=copy(L0,L1,·)
CRASH	w0:1633	qnn_runner rc=134: /data/jwen929/mobile/qnn_client/qnn_runner.sh: line 109: 2574809 Aborted                 (core dumped) "$RUNNER" --model_path model.pte --input_list_path input_list.txt --output_folder_path . > "$RUN_LOG" 2>&1 	n0*=stack(·,·)
SKIP	w0:1671	qnn_runner rc=2: 	n0*=_pdist_forward(L0,·)
MISMATCH	w0:164	out[0] non-finite mismatch (nan/inf positions differ)	n0*=sqrt.out(L0,·)
MISMATCH	w0:1645	out[0] non-finite mismatch (nan/inf positions differ)	n0*=logit(L0,·)
SKIP	w0:1683	qnn_runner rc=2: 	n0*=pixel_shuffle(L0,·)
MISMATCH	w0:1641	out[0] non-finite mismatch (nan/inf positions differ)	n0*=linear(L0,L1,·)
MISMATCH	w0:1647	out[0] max|delta|=2.274e+01 (rtol=0.01 atol=0.001)	n0*=rsub.Scalar(L0,·,·)
SKIP	w0:1694	qnn_runner rc=2: 	n0*=any.dims_out(L0,·,·,·)
SKIP	w0:1699	qnn_runner rc=2: 	n0*=_fft_r2c(L0,·,·,·)
SKIP	w0:170	qnn_runner rc=2: 	n0*=mean.dtype_out(L0,·,·)
MISMATCH	w0:17	out[0] max|delta|=2.147e+09 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w0:1666	out[0] max|delta|=3.680e+04 (rtol=0.01 atol=0.001)	n0*=_native_batch_norm_legit.no_stats(L0,·,·,·,·,·)
SKIP	w0:1723	qnn_runner rc=2: 	n0*=bitwise_right_shift.Tensor_Scalar(L0,·)
MISMATCH	w0:1710	out[0] max|delta|=2.764e-03 (rtol=0.01 atol=0.001)	n0*=rsqrt.out(L0,·)
SKIP	w0:1711	qnn_runner rc=2: 	n0*=repeat(L0,·)
SKIP	w0:1746	qnn_runner rc=2: 	n0*=unfold_copy(L0,·,·,·)
MISMATCH	w0:1716	out[0] non-finite mismatch (nan/inf positions differ)	n0*=ceil.out(L0,·)
SKIP	w0:1749	qnn_runner rc=2: 	n0*=narrow_copy.out(L0,·,·,·,·)
MISMATCH	w0:1726	out[0] non-finite mismatch (nan/inf positions differ)	n0*=_softmax.out(L0,·,·,·)
MISMATCH	w0:1762	out[0] max|delta|=1.153e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
SKIP	w0:1763	qnn_runner rc=2: 	n0*=pixel_shuffle(L0,·)
SKIP	w0:1767	qnn_runner rc=2: 	n0*=narrow_copy(L0,·,·,·)
MISMATCH	w0:1738	out[0] non-finite mismatch (nan/inf positions differ)	n0*=mm.out(L0,L1,·)
MISMATCH	w0:1743	out[0] non-finite mismatch (nan/inf positions differ)	n0*=elu.out(L0,·,·,·,·)
MISMATCH	w0:1744	out[0] non-finite mismatch (nan/inf positions differ)	n0*=neg.out(L0,·)
CRASH	w0:1405	qnn_runner rc=134: /data/jwen929/mobile/qnn_client/qnn_runner.sh: line 109: 2569117 Aborted                 (core dumped) "$RUNNER" --model_path model.pte --input_list_path input_list.txt --output_folder_path . > "$RUN_LOG" 2>&1 	n0*=stack(·,·)
MISMATCH	w0:1753	out[0] non-finite mismatch (nan/inf positions differ)	n0*=sub.out(L0,L1,·,·)
SKIP	w0:1804	qnn_runner rc=2: 	n0*=any.all_out(L0,·)
MISMATCH	w0:1760	out[0] non-finite mismatch (nan/inf positions differ)	n0*=sqrt.out(L0,·)
SKIP	w0:1814	qnn_runner rc=2: 	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w0:1774	out[0] non-finite mismatch (nan/inf positions differ)	n0*=exp.out(L0,·)
MISMATCH	w0:1777	out[0] max|delta|=1.593e+00 (rtol=0.01 atol=0.001)	n0*=split_with_sizes_copy(L0,·,·)
MISMATCH	w0:1805	out[0] max|delta|=2.550e+02 (rtol=0.0 atol=0.0)	n0*=prod.int_out(L0,·,·,·,·)
SKIP	w0:1843	qnn_runner rc=2: 	n0*=var.correction_out(L0,·,·,·,·)
