job_id	out_idx	verdict	cone_size	required	detail
w53:262	2	SIBLING_DEPENDENT	3	n3	
w53:413	1	COMPOSITIONAL	2	n2	
w53:494	0	COMPOSITIONAL	3	n2,n1	
w54:58	0	INCONCLUSIVE	1		
w55:129	0	SIBLING_DEPENDENT	4	n6	
w54:592	0	COMPOSITIONAL	2	n0,n1	
w55:260	2	CONE_LOCAL_CANT_SPLIT	3		cone_build_skip
w55:268	0	CONE_LOCAL_CANT_SPLIT	4		cone_build_skip
w55:390	0	CONE_LOCAL_CANT_SPLIT	4		cone_build_skip
w56:382	3	CONE_LOCAL_CANT_SPLIT	1		cone_build_skip
w56:657	0	OPERATOR	3		
w58:133	4	CONE_LOCAL_CANT_SPLIT	3		cone_build_skip
w58:136	1	CONE_LOCAL_CANT_SPLIT	5		cone_build_skip
w58:611	3	OPERATOR	1		
w59:124	4	SIBLING_DEPENDENT	4	n1	
w59:290	0	COMPOSITIONAL	2	n0,n1	
w59:692	0	SIBLING_DEPENDENT	3	n6	
w6:230	0	OPERATOR	5		
w6:42	0	CONE_LOCAL_CANT_SPLIT	1		cone_build_skip
w60:285	0	CONE_LOCAL_CANT_SPLIT	6		cone_build_skip
w60:328	4	CONE_LOCAL_CANT_SPLIT	4		cone_build_skip
w60:358	0	CONE_LOCAL_CANT_SPLIT	6		cone_build_skip
w60:575	2	CONE_LOCAL_CANT_SPLIT	1		cone_build_skip
w61:136	1	CONE_LOCAL_CANT_SPLIT	2		cone_build_skip
w61:183	1	SIBLING_DEPENDENT	3	n6	
w61:30	2	SIBLING_DEPENDENT	2	n4	
w62:199	2	SIBLING_DEPENDENT	2	n6	
w62:303	0	CONE_LOCAL_CANT_SPLIT	5		cone_build_skip
w65:101	2	OPERATOR	4		
w65:254	4	CONE_LOCAL_CANT_SPLIT	3		cone_build_skip
w65:218	1	OPERATOR	4		
w65:92	1	OPERATOR	1		
w66:179	0	OPERATOR	2		
w67:672	2	LOWERFAIL			BUILD:SKIP: to_executorch ValueError: Op "aten_gather_default" (op_type: gather_
w67:97	0	CONE_LOCAL_CANT_SPLIT	2		cone_build_skip
w69:51	3	OPERATOR	2		
w69:661	0	CONE_LOCAL_CANT_SPLIT	1		cone_build_skip
w7:145	0	SIBLING_DEPENDENT	3	n5	
w7:27	3	CONE_LOCAL_CANT_SPLIT	5		cone_build_skip
w7:311	2	ERROR			DEV:SKIP
w7:327	1	OPERATOR	2		
w70:130	1	SIBLING_DEPENDENT	3	n6,n7	
w70:187	1	CONE_LOCAL_CANT_SPLIT	7		cone_build_skip
w70:508	1	SIBLING_DEPENDENT	3	n6	
w70:764	1	OPERATOR	2		
w71:175	1	CONE_LOCAL_CANT_SPLIT	4		cone_build_skip
w71:381	2	CONE_LOCAL_CANT_SPLIT	2		cone_build_skip
w71:56	0	CONE_LOCAL_CANT_SPLIT	4		cone_build_skip
w72:274	2	CONE_LOCAL_CANT_SPLIT	4		cone_build_skip
w74:661	1	CONE_LOCAL_CANT_SPLIT	3		cone_build_skip
w76:583	3	OPERATOR	2		
w78:2	2	SIBLING_DEPENDENT	3	n4	
w78:576	3	COMPOSITIONAL	2	n2	
w79:718	2	CONE_LOCAL_CANT_SPLIT	2		cone_build_skip
w8:586	3	SIBLING_DEPENDENT	3	n6	
w8:59	2	CONE_LOCAL_CANT_SPLIT	2		cone_build_skip
w8:643	4	CONE_LOCAL_CANT_SPLIT	1		cone_build_skip
w80:221	2	SIBLING_DEPENDENT	4	n2	
w80:325	3	CONE_LOCAL_CANT_SPLIT	2		cone_build_skip
w80:402	2	COMPOSITIONAL	3	n3	
w81:275	0	COMPOSITIONAL	2	n0,n1	
w81:466	0	CONE_LOCAL_CANT_SPLIT	1		cone_build_skip
w81:506	1	CONE_LOCAL_CANT_SPLIT	5		cone_build_skip
w82:163	3	CONE_LOCAL_CANT_SPLIT	2		cone_build_skip
w82:48	1	SIBLING_DEPENDENT	3	n8	
w83:299	2	OPERATOR	3		
w83:474	0	COMPOSITIONAL	5	n1	
w85:720	2	CONE_LOCAL_CANT_SPLIT	6		cone_build_skip
w85:778	2	SIBLING_DEPENDENT	4	n6	
w86:200	0	CONE_LOCAL_CANT_SPLIT	4		cone_build_skip
w86:681	0	OPERATOR	4		
w87:558	1	SIBLING_DEPENDENT	3	n9,n12	
w87:779	3	CONE_LOCAL_CANT_SPLIT	2		cone_build_skip
w88:110	0	OPERATOR	1		
w89:231	1	CONE_LOCAL_CANT_SPLIT	2		cone_build_skip
w89:472	0	COMPOSITIONAL	1	n0	
w89:66	1	CONE_LOCAL_CANT_SPLIT	3		cone_build_skip
w9:240	1	CONE_LOCAL_CANT_SPLIT	3		cone_build_skip
w9:357	0	OPERATOR	1		
w9:393	2	OPERATOR	2		
w9:705	2	CONE_LOCAL_CANT_SPLIT	3		cone_build_skip
w90:150	2	CONE_LOCAL_CANT_SPLIT	3		cone_build_skip
w90:238	0	COMPOSITIONAL	1	n0	
w90:121	2	CONE_LOCAL_CANT_SPLIT	3		cone_build_skip
w91:108	3	CONE_LOCAL_CANT_SPLIT	2		cone_build_skip
w91:308	3	CONE_LOCAL_CANT_SPLIT	3		cone_build_skip
w92:318	0	CONE_LOCAL_CANT_SPLIT	3		cone_build_skip
w92:370	2	CONE_LOCAL_CANT_SPLIT	6		cone_build_skip
w92:416	2	CONE_LOCAL_CANT_SPLIT	5		cone_build_skip
w92:53	1	COMPOSITIONAL	3	n5	
w93:197	1	OPERATOR	1		
w93:332	5	SIBLING_DEPENDENT	5	n7	
w94:11	0	OPERATOR	1		
w94:126	3	SIBLING_DEPENDENT	4	n4	
w95:170	1	CONE_LOCAL_CANT_SPLIT	2		cone_build_skip
w96:692	1	CONE_LOCAL_CANT_SPLIT	5		cone_build_skip
w98:233	1	SIBLING_DEPENDENT	3	n4,n6	
w99:244	3	CONE_LOCAL_CANT_SPLIT	1		cone_build_skip
w99:376	2	OPERATOR	2		
w99:96	0	COMPOSITIONAL	3	n2,n1	
