status	job	reason	graph
SKIP	w1:260	client RuntimeError: method->execute() failed with error 0x12 | [normalization_ops_util.cpp:160] Check failed (in.size(0) == N):  [op_native_group_norm.cpp:139] Check failed (check_group_norm_args( input, weight, bias, N, C, HxW, group, out, mean_out, rstd_out)):  [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::native_group_norm.out: 0x12 [method.cpp:1490] arg 0 with type id 1 [method.cpp:1490] arg 1 with type id 0 [method.cpp:1490] arg 2 with type id 0 [method.cpp:1490] arg 3 with type id 4 [method.cpp:1490] arg 4 with type id 4 [method.cpp:1490] arg 5 with type id 4 [method.cpp:1490] arg 6 with type id 4 [method.cpp:1490] arg 7 with type id 3 [method.cpp:1490] arg 8 with type id 1 [method.cpp:1490] arg 9 with type id 1 [method.cpp:1490] arg 10 with type id 1 [method.cpp:1490] arg 11 with type id 9	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w1:284	out[0] max|delta|=9.223e+18 (rtol=0.01 atol=0.001)	n0*=bitwise_left_shift.Tensor_Scalar_out(L0,·,·)
MISMATCH	w1:287	out[0] non-finite mismatch (nan/inf positions differ)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
SKIP	w1:299	client RuntimeError: method->execute() failed with error 0x12 | [index_util.cpp:156] Check failed (index.scalar_type() == ScalarType::Long): Expected dtype int64 for index; index.scalar_type() = Int [op_scatter.cpp:113] Check failed (check_scatter_src_args(in, dim, index, src, out)):  [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::scatter.src_out: 0x12 [method.cpp:1490] arg 0 with type id 1 [method.cpp:1490] arg 1 with type id 4 [method.cpp:1490] arg 2 with type id 1 [method.cpp:1490] arg 3 with type id 1 [method.cpp:1490] arg 4 with type id 1 [method.cpp:1490] arg 5 with type id 1	n0*=scatter.src_out(L0,·,L1,L2,·)
SKIP	w1:306	client RuntimeError: method->execute() failed with error 0x12 | [op_copy.cpp:33] Check failed (non_blocking == false):  [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::copy.out: 0x12 [method.cpp:1490] arg 0 with type id 1 [method.cpp:1490] arg 1 with type id 1 [method.cpp:1490] arg 2 with type id 5 [method.cpp:1490] arg 3 with type id 1 [method.cpp:1490] arg 4 with type id 1	n0*=copy(L0,L1,·)
SKIP	w1:32	client RuntimeError: method->execute() failed with error 0x12 | [normalization_ops_util.cpp:160] Check failed (in.size(0) == N):  [op_native_group_norm.cpp:139] Check failed (check_group_norm_args( input, weight, bias, N, C, HxW, group, out, mean_out, rstd_out)):  [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::native_group_norm.out: 0x12 [method.cpp:1490] arg 0 with type id 1 [method.cpp:1490] arg 1 with type id 0 [method.cpp:1490] arg 2 with type id 0 [method.cpp:1490] arg 3 with type id 4 [method.cpp:1490] arg 4 with type id 4 [method.cpp:1490] arg 5 with type id 4 [method.cpp:1490] arg 6 with type id 4 [method.cpp:1490] arg 7 with type id 3 [method.cpp:1490] arg 8 with type id 1 [method.cpp:1490] arg 9 with type id 1 [method.cpp:1490] arg 10 with type id 1 [method.cpp:1490] arg 11 with type id 9	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w1:333	out[0] max|delta|=4.000e+00 (rtol=0.01 atol=0.001)	n0*=remainder.Tensor_out(L0,L1,·)
SKIP	w1:345	client RuntimeError: method->execute() failed with error 0x12 | [tensor_util.h:617] Check failed (static_cast<size_t>(t.dim()) == rank): Expected tensor.dim() to be 2, but got 5 [distance_util.cpp:16] Check failed (tensor_is_rank(in, 2)):  [op_pdist_forward.cpp:25] Check failed (check_pdist_args(in, p, out)):  [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::_pdist_forward.out: 0x12 [method.cpp:1490] arg 0 with type id 1 [method.cpp:1490] arg 1 with type id 3 [method.cpp:1490] arg 2 with type id 1 [method.cpp:1490] arg 3 with type id 1	n0*=_pdist_forward(L0,·)
SKIP	w1:357	client RuntimeError: Failed to load method forward, error: 0x:1 | [XNNCompiler.cpp:664] Failed to define tensor 0 with code: xnn_status_unsupported_parameter [XNNPACKBackend.cpp:133] XNNCompiler::compileModel failed: 0x1 [method.cpp:128] Init failed for backend XnnpackBackend: 0x1	n0*=pixel_shuffle(L0,·)
SKIP	w1:373	client RuntimeError: method->execute() failed with error 0x12 | [op_fft_r2c.cpp:32] Check failed (onesided): onesided=False is not supported yet in _fft_r2c [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::_fft_r2c.out: 0x12 [method.cpp:1490] arg 0 with type id 1 [method.cpp:1490] arg 1 with type id 8 [method.cpp:1490] arg 2 with type id 4 [method.cpp:1490] arg 3 with type id 5 [method.cpp:1490] arg 4 with type id 1 [method.cpp:1490] arg 5 with type id 1	n0*=_fft_r2c(L0,·,·,·)
SKIP	w1:416	client RuntimeError: method->execute() failed with error 0x12 | [op_log_softmax.cpp:152] Check failed (false):  [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::_log_softmax.out: 0x12 [method.cpp:1490] arg 0 with type id 1 [method.cpp:1490] arg 1 with type id 4 [method.cpp:1490] arg 2 with type id 5 [method.cpp:1490] arg 3 with type id 1 [method.cpp:1490] arg 4 with type id 1	n0*=_log_softmax.out(L0,·,·,·)
MISMATCH	w1:436	out[0] max|delta|=9.223e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar(L0,·)
SKIP	w1:463	client RuntimeError: method->execute() failed with error 0x12 | [op_arange.cpp:59] Check failed (utils::extract_scalar(end, &d_end)):  [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::arange.start_out: 0x12 [method.cpp:1490] arg 0 with type id 3 [method.cpp:1490] arg 1 with type id 5 [method.cpp:1490] arg 2 with type id 3 [method.cpp:1490] arg 3 with type id 1 [method.cpp:1490] arg 4 with type id 1	n0*=arange.start_out(·,·,·,·)
SKIP	w1:488	client RuntimeError: method->execute() failed with error 0x12 | [normalization_ops_util.cpp:160] Check failed (in.size(0) == N):  [op_native_group_norm.cpp:139] Check failed (check_group_norm_args( input, weight, bias, N, C, HxW, group, out, mean_out, rstd_out)):  [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::native_group_norm.out: 0x12 [method.cpp:1490] arg 0 with type id 1 [method.cpp:1490] arg 1 with type id 0 [method.cpp:1490] arg 2 with type id 0 [method.cpp:1490] arg 3 with type id 4 [method.cpp:1490] arg 4 with type id 4 [method.cpp:1490] arg 5 with type id 4 [method.cpp:1490] arg 6 with type id 4 [method.cpp:1490] arg 7 with type id 3 [method.cpp:1490] arg 8 with type id 1 [method.cpp:1490] arg 9 with type id 1 [method.cpp:1490] arg 10 with type id 1 [method.cpp:1490] arg 11 with type id 9	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
MISMATCH	w1:512	out[0] max|delta|=3.459e+18 (rtol=0.0 atol=0.0)	n0*=bitwise_left_shift.Tensor_Scalar_out(L0,·,·)
MISMATCH	w1:515	out[0] non-finite mismatch (nan/inf positions differ)	n0*=bitwise_left_shift.Tensor_out(L0,L1,·)
MISMATCH	w1:532	out[0] shape (0,) vs (0, 0, 0, 0)	n0*=topk.values(L0,·,·,·,·,L1,L2)
MISMATCH	w1:561	out[0] max|delta|=4.000e+00 (rtol=0.0 atol=0.0)	n0*=remainder.Tensor_out(L0,L1,·)
SKIP	w1:570	client RuntimeError: method->execute() failed with error 0x12 | [normalization_ops_util.cpp:160] Check failed (in.size(0) == N):  [op_native_group_norm.cpp:139] Check failed (check_group_norm_args( input, weight, bias, N, C, HxW, group, out, mean_out, rstd_out)):  [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::native_group_norm.out: 0x12 [method.cpp:1490] arg 0 with type id 1 [method.cpp:1490] arg 1 with type id 0 [method.cpp:1490] arg 2 with type id 0 [method.cpp:1490] arg 3 with type id 4 [method.cpp:1490] arg 4 with type id 4 [method.cpp:1490] arg 5 with type id 4 [method.cpp:1490] arg 6 with type id 4 [method.cpp:1490] arg 7 with type id 3 [method.cpp:1490] arg 8 with type id 1 [method.cpp:1490] arg 9 with type id 1 [method.cpp:1490] arg 10 with type id 1 [method.cpp:1490] arg 11 with type id 9	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w1:573	client RuntimeError: method->execute() failed with error 0x12 | [tensor_util.h:617] Check failed (static_cast<size_t>(t.dim()) == rank): Expected tensor.dim() to be 2, but got 1 [distance_util.cpp:16] Check failed (tensor_is_rank(in, 2)):  [op_pdist_forward.cpp:25] Check failed (check_pdist_args(in, p, out)):  [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::_pdist_forward.out: 0x12 [method.cpp:1490] arg 0 with type id 1 [method.cpp:1490] arg 1 with type id 3 [method.cpp:1490] arg 2 with type id 1 [method.cpp:1490] arg 3 with type id 1	n0*=_pdist_forward(L0,·)
SKIP	w1:585	client RuntimeError: Failed to load method forward, error: 0x:1 | [XNNCompiler.cpp:664] Failed to define tensor 0 with code: xnn_status_unsupported_parameter [XNNPACKBackend.cpp:133] XNNCompiler::compileModel failed: 0x1 [method.cpp:128] Init failed for backend XnnpackBackend: 0x1	n0*=pixel_shuffle(L0,·)
SKIP	w1:601	client RuntimeError: method->execute() failed with error 0x12 | [tensor_util_portable.cpp:130] Check failed (all_contiguous || all_channels_last): 2 input tensors have different dim orders [op_fft_r2c.cpp:29] Check failed (tensors_have_same_dim_order(in, out)):  [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::_fft_r2c.out: 0x12 [method.cpp:1490] arg 0 with type id 1 [method.cpp:1490] arg 1 with type id 8 [method.cpp:1490] arg 2 with type id 4 [method.cpp:1490] arg 3 with type id 5 [method.cpp:1490] arg 4 with type id 1 [method.cpp:1490] arg 5 with type id 1	n0*=_fft_r2c(L0,·,·,·)
SKIP	w1:7	client RuntimeError: method->execute() failed with error 0x12 | [op_arange.cpp:55] Check failed (utils::extract_scalar(start, &d_start)):  [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::arange.start_out: 0x12 [method.cpp:1490] arg 0 with type id 5 [method.cpp:1490] arg 1 with type id 5 [method.cpp:1490] arg 2 with type id 5 [method.cpp:1490] arg 3 with type id 1 [method.cpp:1490] arg 4 with type id 1	n0*=arange.start_out(·,·,·,·)
MISMATCH	w1:76	out[0] shape (0, 0, 0) vs (0, 0, 0, 0)	n0*=topk.values(L0,·,·,·,·,L1,L2)
SKIP	w10:117	client RuntimeError: method->execute() failed with error 0x12 | [op_copy.cpp:33] Check failed (non_blocking == false):  [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::copy.out: 0x12 [method.cpp:1490] arg 0 with type id 1 [method.cpp:1490] arg 1 with type id 1 [method.cpp:1490] arg 2 with type id 5 [method.cpp:1490] arg 3 with type id 1 [method.cpp:1490] arg 4 with type id 1	n0*=copy(L0,L1,·)
MISMATCH	w10:12	out[0] max|delta|=8.000e+00 (rtol=0.0 atol=0.0)	n0*=remainder.Scalar(L0,·)
MISMATCH	w10:129	out[0] shape (1, 1, 1) vs (0, 0, 0, 0, 0)	n0*=min.dim_min(L0,·,·,L1,L2)
SKIP	w10:153	client RuntimeError: method->execute() failed with error 0x12 | [normalization_ops_util.cpp:160] Check failed (in.size(0) == N):  [op_native_group_norm.cpp:139] Check failed (check_group_norm_args( input, weight, bias, N, C, HxW, group, out, mean_out, rstd_out)):  [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::native_group_norm.out: 0x12 [method.cpp:1490] arg 0 with type id 1 [method.cpp:1490] arg 1 with type id 0 [method.cpp:1490] arg 2 with type id 0 [method.cpp:1490] arg 3 with type id 4 [method.cpp:1490] arg 4 with type id 4 [method.cpp:1490] arg 5 with type id 4 [method.cpp:1490] arg 6 with type id 4 [method.cpp:1490] arg 7 with type id 3 [method.cpp:1490] arg 8 with type id 1 [method.cpp:1490] arg 9 with type id 1 [method.cpp:1490] arg 10 with type id 1 [method.cpp:1490] arg 11 with type id 9	n0*=native_group_norm(L0,·,·,·,·,·,·,·)
SKIP	w10:156	client RuntimeError: method->execute() failed with error 0x12 | [tensor_util.h:617] Check failed (static_cast<size_t>(t.dim()) == rank): Expected tensor.dim() to be 2, but got 1 [distance_util.cpp:16] Check failed (tensor_is_rank(in, 2)):  [op_pdist_forward.cpp:25] Check failed (check_pdist_args(in, p, out)):  [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::_pdist_forward.out: 0x12 [method.cpp:1490] arg 0 with type id 1 [method.cpp:1490] arg 1 with type id 3 [method.cpp:1490] arg 2 with type id 1 [method.cpp:1490] arg 3 with type id 1	n0*=_pdist_forward(L0,·)
SKIP	w10:184	client RuntimeError: method->execute() failed with error 0x12 | [tensor_util_portable.cpp:130] Check failed (all_contiguous || all_channels_last): 2 input tensors have different dim orders [op_fft_r2c.cpp:29] Check failed (tensors_have_same_dim_order(in, out)):  [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::_fft_r2c.out: 0x12 [method.cpp:1490] arg 0 with type id 1 [method.cpp:1490] arg 1 with type id 8 [method.cpp:1490] arg 2 with type id 4 [method.cpp:1490] arg 3 with type id 5 [method.cpp:1490] arg 4 with type id 1 [method.cpp:1490] arg 5 with type id 1	n0*=_fft_r2c(L0,·,·,·)
SKIP	w10:21	client RuntimeError: method->execute() failed with error 0x12 | [index_util.cpp:156] Check failed (index.scalar_type() == ScalarType::Long): Expected dtype int64 for index; index.scalar_type() = Int [op_scatter_add.cpp:61] Check failed (check_scatter_add_args(self, dim, index, src, out)):  [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::scatter_add.out: 0x12 [method.cpp:1490] arg 0 with type id 1 [method.cpp:1490] arg 1 with type id 4 [method.cpp:1490] arg 2 with type id 1 [method.cpp:1490] arg 3 with type id 1 [method.cpp:1490] arg 4 with type id 1 [method.cpp:1490] arg 5 with type id 1	n0*=scatter_add.out(L0,·,L1,L2,·)
SKIP	w10:227	client RuntimeError: method->execute() failed with error 0x12 | [op_log_softmax.cpp:152] Check failed (false):  [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::_log_softmax.out: 0x12 [method.cpp:1490] arg 0 with type id 1 [method.cpp:1490] arg 1 with type id 4 [method.cpp:1490] arg 2 with type id 5 [method.cpp:1490] arg 3 with type id 1 [method.cpp:1490] arg 4 with type id 1	n0*=_log_softmax.out(L0,·,·,·)
SKIP	w10:274	client RuntimeError: method->execute() failed with error 0x12 | [op_arange.cpp:55] Check failed (utils::extract_scalar(start, &d_start)):  [method.cpp:1480] KernelCall failed at instruction 0:0 in operator aten::arange.start_out: 0x12 [method.cpp:1490] arg 0 with type id 5 [method.cpp:1490] arg 1 with type id 5 [method.cpp:1490] arg 2 with type id 5 [method.cpp:1490] arg 3 with type id 1 [method.cpp:1490] arg 4 with type id 1	n0*=arange.start_out(·,·,·,·)
