status	job	reason	graph
MISMATCH	w0:323	out[0] max|delta|=1.111e+00 (rtol=0.01 atol=0.001)	n0*=max_pool2d_with_indices_backward.grad_input(L0,L1,·,·,·,·,·,L2,L3)
CRASH	w0:360	fvp_runner rc=5: >> building runner: backend=cortex-m target=cortex-m55 ops=b0707b1a (shared SDK, no fetch) ... cortex-m runner build failed (see /tmp/fvp_job_ywlx44v8/build.fail.log) 	n0*=linear.out(L0,L1,·,·)
SKIP	w0:372	fvp_runner rc=2: >> building runner: backend=cortex-m target=cortex-m55 ops=619ebf74 (shared SDK, no fetch) ... no out-*.bin produced (see /tmp/fvp_job_w915nh03/uart.log) 	n0*=full.out(·,·,·)
MISMATCH	w0:355	out[0] max|delta|=1.280e+02 (rtol=0.0 atol=0.0)	n0*=bitwise_right_shift.Tensor_Scalar(L0,·)
SKIP	w0:341	fvp_runner rc=2: >> building runner: backend=cortex-m target=cortex-m55 ops=ec508c10 (shared SDK, no fetch) ... 	n0*=pixel_unshuffle(L0,·)
SKIP	w0:37	fvp_runner rc=2: >> building runner: backend=cortex-m target=cortex-m55 ops=e04d9675 (shared SDK, no fetch) ... no out-*.bin produced (see /tmp/fvp_job_f63_y10r/uart.log) 	n0*=stack(·,·)
SKIP	w0:36	fvp_runner rc=2: >> building runner: backend=cortex-m target=cortex-m55 ops=49180fa3 (shared SDK, no fetch) ... 	n0*=copy(L0,L1,·)
SKIP	w0:388	fvp_runner rc=2: >> building runner: backend=cortex-m target=cortex-m55 ops=ec508c10 (shared SDK, no fetch) ... 	n0*=transpose_copy.int(L0,·,·)
SKIP	w0:395	fvp_runner rc=2: >> building runner: backend=cortex-m target=cortex-m55 ops=ec508c10 (shared SDK, no fetch) ... 	n0*=pixel_shuffle(L0,·)
SKIP	w0:421	fvp_runner rc=2: >> building runner: backend=cortex-m target=cortex-m55 ops=3593e1ef (shared SDK, no fetch) ... no out-*.bin produced (see /tmp/fvp_job__898mwz2/uart.log) 	n0*=arange.start_out(·,·,·,·)
SKIP	w0:47	fvp_runner rc=2: >> building runner: backend=cortex-m target=cortex-m55 ops=64bbaae4 (shared SDK, no fetch) ... no out-*.bin produced (see /tmp/fvp_job_ek8rizlt/uart.log) 	n0*=zeros.out(·,·)
MISMATCH	w0:478	out[0] max|delta|=2.599e-01 (rtol=0.01 atol=0.001)	n0*=index_put(L0,·,L1,·)
SKIP	w0:485	fvp_runner rc=2: >> building runner: backend=cortex-m target=cortex-m55 ops=9cb43d57 (shared SDK, no fetch) ... 	n0*=scatter.src_out(L0,·,L1,L2,·)
SKIP	w0:490	fvp_runner rc=2: >> building runner: backend=cortex-m target=cortex-m55 ops=c7f485e9 (shared SDK, no fetch) ... 	n0*=topk.values(L0,·,·,·,·,L1,L2)
SKIP	w0:493	fvp_runner rc=2: >> building runner: backend=cortex-m target=cortex-m55 ops=e04d9675 (shared SDK, no fetch) ... no out-*.bin produced (see /tmp/fvp_job_qfngtygk/uart.log) 	n0*=stack(·,·)
