status	job	reason	graph
MISMATCH	w0:553	out[1] max|delta|=2.560e+02 (rtol=0.01 atol=0.001)	n0=native_layer_norm(L0,·,·,·,·) ; n1=rshp(n0,·) ; n2=sub.out(n1,n0,·,·) ; n3=mul.Scalar(n1,·) ; n4*=logical_or(n0,n2) ; n5=rshp(n1,·) ; n6=atan2.out(n5,n2,·) ; n7=to(n5,·) ; n8=slice(n7,·,·,·,·) ; n9*=copy(n3,n8,·) ; n10=to(n6,·) ; n11=rshp(n10,·) ; n12*=lt.Tensor_out(n3,n11,·) ; n13*=eq.Scalar_out(n10,·,·)
MISMATCH	w0:582	out[2] max|delta|=1.000e+00 (rtol=0.01 atol=0.001)	n0=le.Tensor_out(L0,L1,·) ; n1=acosh.out(n0,·) ; n2*=log1p.out(n0,·) ; n3=t_copy(n0) ; n4=logit(n1,·) ; n5*=narrow_copy.out(n1,·,·,·,·) ; n6*=floor_divide.out(n0,n4,n3) ; n7*=eq.Scalar_out(n0,·,·)
MISMATCH	w0:599	out[1] max|delta|=2.560e+02 (rtol=0.01 atol=0.001)	n0=_log_softmax.out(L0,·,·,·) ; n1=argmax.out(n0,·,·,·) ; n2=maximum.out(n0,n1,·) ; n3=bcast(n1,·) ; n4=bitwise_left_shift.Tensor_out(n3,n1,·) ; n5=tanh.out(n0,·) ; n6=to(n2,·) ; n7=slice(n6,·,·,·,·) ; n8=gt.Tensor_out(n7,n5,·) ; n9*=slice_copy.Tensor(n4,·,·,·,·) ; n10*=pow.Scalar_out(·,n8,·)
SKIP	w0:644	client RuntimeError: Failed to load method forward, error: 0x:23 | [ETCoreMLModelCompiler.mm:55] [Core ML]  Failed to compile model, error = Error Domain=com.apple.mlassetio Code=1 "Failed to parse the model specification. Error: Unable to parse ML Program: in operation reduce_max_1: Param 'x' has incorrect type for operator 'reduce_max'. Expected {  [backend_delegate.mm:418] [Core ML] Model init failed Failed to compile model, error = Error Domain=com.apple.mlassetio Code=1 "Failed to parse the model specification. Error: Unable to parse ML Program: in operation reduce_max_1: Param 'x' has incorrect type for operator 'reduce_ [coreml_backend_delegate.mm:342] CoreMLBackend: Failed to init the model. [method.cpp:132] Init failed for backend CoreMLBackend: 0x23	n0=rsqrt.out(L0,·) ; n1=mean(n0,·) ; n2*=cosh.out(n0,·) ; n3*=fmod.Scalar(n0,·) ; n4=any.all_out(n1,·) ; n5*=pow.Tensor_Tensor_out(n4,n4,·) ; n6*=argmin.out(n0,·,·,·) ; n7*=div.out(n1,n1,·)
SKIP	w0:662	client RuntimeError: Caught an unknown exception!	n0=masked_scatter(L0,L1,L2) ; n1=narrow_copy.out(n0,·,·,·,·) ; n2=squeeze_copy.dim(n0,·) ; n3*=argmax.out(n2,·,·,·) ; n4*=any.all_out(n2,·) ; n5*=sigmoid.out(n1,·) ; n6=lift_fresh_copy(n1) ; n7*=log.out(n6,·)
SKIP	w0:667	client RuntimeError: Failed to load method forward, error: 0x:23 | [ETCoreMLModelCompiler.mm:55] [Core ML]  Failed to compile model, error = Error Domain=com.apple.mlassetio Code=1 "Failed to parse the model specification. Error: Unable to parse ML Program: in operation aten__softmax_default_cast_fp16: Param 'x' has incorrect type for operator 'softm [backend_delegate.mm:418] [Core ML] Model init failed Failed to compile model, error = Error Domain=com.apple.mlassetio Code=1 "Failed to parse the model specification. Error: Unable to parse ML Program: in operation aten__softmax_default_cast_fp16: Param 'x' has incorrect type fo [coreml_backend_delegate.mm:342] CoreMLBackend: Failed to init the model. [method.cpp:132] Init failed for backend CoreMLBackend: 0x23	n0=var_mean.correction(L0,·,·,·) ; n1=_softmax.out(n0,·,·,·) ; n2=logical_not(n0) ; n3*=mean.out(n0,·,·,·,·) ; n4=any.all_out(n1,·) ; n5*=logical_xor(n1,L1) ; n6*=squeeze_copy.dims(n2,·) ; n7*=max(n4)
SKIP	w0:689	client RuntimeError: Failed to load method forward, error: 0x:23 | [ETCoreMLModelCompiler.mm:55] [Core ML]  Failed to compile model, error = Error Domain=com.apple.mlassetio Code=1 "Failed to parse the model specification. Error: Unable to parse ML Program: in operation aten_min_default_1: Param 'x' has incorrect type for operator 'reduce_min'. Expec [backend_delegate.mm:418] [Core ML] Model init failed Failed to compile model, error = Error Domain=com.apple.mlassetio Code=1 "Failed to parse the model specification. Error: Unable to parse ML Program: in operation aten_min_default_1: Param 'x' has incorrect type for operator 'r [coreml_backend_delegate.mm:342] CoreMLBackend: Failed to init the model. [method.cpp:132] Init failed for backend CoreMLBackend: 0x23	n0=min.unary_out(L0,·) ; n1=min(n0) ; n2=sign.out(n1,·) ; n3*=isnan(n1) ; n4*=sin.out(n1,·) ; n5*=cosh.out(n1,·) ; n6*=any.dims_out(n2,·,·,·) ; n7*=_softmax.out(n1,·,·,·)
SKIP	w0:751	client RuntimeError: method->execute() failed with error 0x32 | [ETCoreMLDefaultModelExecutor.mm:50] [Core ML]  Model is broken, expected multiarray for output=aten_floor_default. [tensor_impl.cpp:140] Attempted to resize a static tensor. Expected shape (4, 3, 2, 2), but received (1, 3, 2, 2). [coreml_backend_delegate.mm:409] CoreMLBackend: Failed to resize delegate output 3 [method.cpp:1530] CALL_DELEGATE execute failed at instruction 0: 0x32	n0=glu.out(L0,·,·) ; n1*=_cdist_forward(n0,L1,·,·) ; n2*=detach_copy(n0) ; n3=fill.Scalar(n0,·) ; n4=max(n0) ; n5*=div.Scalar_mode(n3,·,·) ; n6*=clone(n0,·) ; n7*=floor.out(n4,·)
SKIP	w0:762	client RuntimeError: Failed to load method forward, error: 0x:23 | [ETCoreMLModelCompiler.mm:55] [Core ML]  Failed to compile model, error = Error Domain=com.apple.mlassetio Code=1 "Failed to parse the model specification. Error: Unable to parse ML Program: in operation aten_split_with_sizes_copy_default: For operation of type 'split number of output [backend_delegate.mm:418] [Core ML] Model init failed Failed to compile model, error = Error Domain=com.apple.mlassetio Code=1 "Failed to parse the model specification. Error: Unable to parse ML Program: in operation aten_split_with_sizes_copy_default: For operation of type 'split [coreml_backend_delegate.mm:342] CoreMLBackend: Failed to init the model. [method.cpp:132] Init failed for backend CoreMLBackend: 0x23	n0=round.out(L0,·) ; n1=to(n0,·) ; n2=slice(n1,·,·,·,·) ; n3=gt.Tensor_out(n2,n0,·) ; n4=to(n2,·) ; n5=rshp(n4,·) ; n6*=masked_fill.Scalar(n0,n5,·) ; n7=squeeze_copy.dim(n3,·) ; n8*=lt.Tensor_out(n5,L1,·) ; n9*=split_with_sizes_copy(n1,·,·) ; n10*=split_copy.Tensor(n7,·,·) ; n11*=trunc.out(n3,n7)
SKIP	w0:765	client RuntimeError: method->execute() failed with error 0x12 | [op_fft_r2c.cpp:37] Check failed (onesided): onesided=False is not supported yet in _fft_r2c [method.cpp:1488] KernelCall failed at instruction 0:1 in operator aten::_fft_r2c.out: 0x12 [method.cpp:1494] arg 0 with type id 1 [method.cpp:1494] arg 1 with type id 8 [method.cpp:1494] arg 2 with type id 4 [method.cpp:1494] arg 3 with type id 5 [method.cpp:1494] arg 4 with type id 1 [method.cpp:1494] arg 5 with type id 1	n0=sinh.out(L0,·) ; n1*=div.out(n0,n0,·) ; n2=slice_copy.Tensor(n0,·,·,·,·) ; n3*=asin.out(n0,·) ; n4*=_fft_r2c(n2,·,·,·) ; n5*=gt.Tensor_out(n2,L1,·) ; n6*=_log_softmax.out(n0,·,·,·) ; n7*=clone(n0,·)
SKIP	w0:94	client RuntimeError: Failed to load method forward, error: 0x:23 | [ETCoreMLModelCompiler.mm:55] [Core ML]  Failed to compile model, error = Error Domain=com.apple.mlassetio Code=1 "Failed to parse the model specification. Error: Unable to parse ML Program: in operation aten_index_put_default_cast_fp16: Param 'updates' has incorrect type for operator [backend_delegate.mm:418] [Core ML] Model init failed Failed to compile model, error = Error Domain=com.apple.mlassetio Code=1 "Failed to parse the model specification. Error: Unable to parse ML Program: in operation aten_index_put_default_cast_fp16: Param 'updates' has incorrect  [coreml_backend_delegate.mm:342] CoreMLBackend: Failed to init the model. [method.cpp:132] Init failed for backend CoreMLBackend: 0x23	n0=index_put(L0,·,L1,·) ; n1=pow.Tensor_Scalar_out(n0,·,·) ; n2*=prod.int_out(n0,·,·,·,·) ; n3=slice(n0,·,·,·,·) ; n4*=logical_and(n3,n0) ; n5=to(n1,·) ; n6=slice(n5,·,·,·,·) ; n7=where.self_out(n6,n3,n1,·) ; n8=lt.Scalar_out(n6,·,·) ; n9*=min.unary_out(n7,·) ; n10*=slice_copy.Tensor(n8,·,·,·,·)
SKIP	w1:10	client RuntimeError: Caught an unknown exception!	n0=_pdist_forward(L0,·) ; n1=bitwise_or.Scalar(n0,·) ; n2=logit(n0,·) ; n3*=ne.Scalar_out(n2,·,·) ; n4*=floor_divide.out(L1,n2,·) ; n5*=relu(n2) ; n6*=t_copy(n2) ; n7*=eq.Scalar_out(n1,·,·)
MISMATCH	w1:102	out[1] max|delta|=1.331e+00 (rtol=0.01 atol=0.001)	n0=pow.Tensor_Scalar_out(L0,·,·) ; n1*=mean.out(n0,·,·,·,·) ; n2*=var.correction_out(n0,·,·,·,·) ; n3=log2.out(n0,·) ; n4*=tanh.out(n0,·) ; n5*=reciprocal.out(n3,·) ; n6*=select_copy.int(n0,·,·) ; n7*=log2.out(n0,n3)
