corpus_v1/qnn/w24/w24_1339.py	RESULT	delta	_to_copy	n1	1
corpus_v1/qnn/w23/w23_915.py	RESULT	dtype	select_scatter	n15	15
corpus_v1/qnn/w24/w24_894.py	RESULT	delta	gelu	n10	10
corpus_v1/qnn/w24/w24_2522.py	RESULT	delta	rsub	n12	12
corpus_v1/qnn/w25/w25_2406.py	RESULT	delta	masked_fill	n18	18
corpus_v1/qnn/w24/w24_492.py	RESULT	delta	_to_copy	n4	4
corpus_v1/qnn/w24/w24_2092.py	RESULT	delta	transpose_copy	n1	1
corpus_v1/qnn/w24/w24_1786.py	RESULT	nonfinite	rsqrt	n8	8
corpus_v1/qnn/w25/w25_2669.py	RESULT	nonfinite	max	n11	11
corpus_v1/qnn/w25/w25_1592.py	RESULT	delta	rsub	n1	1
corpus_v1/qnn/w26/w26_1294.py	RESULT	nonfinite	bitwise_left_shift	n0	0
corpus_v1/qnn/w26/w26_1717.py	RESULT	nonfinite	logit	n4	4
corpus_v1/qnn/w25/w25_919.py	RESULT	delta	rsub	n13	13
corpus_v1/qnn/w25/w25_1981.py	RESULT	dtype	select_scatter	n3	3
corpus_v1/qnn/w26/w26_2055.py	RESULT	dtype	_to_copy	n1	1
corpus_v1/qnn/w26/w26_244.py	RESULT	delta	fill	n5	5
corpus_v1/qnn/w26/w26_589.py	RESULT	dtype	select_scatter	n5	5
corpus_v1/qnn/w27/w27_1315.py	RESULT	dtype	maximum	n0	0
corpus_v1/qnn/w27/w27_1555.py	RESULT	delta	elu	n0	0
corpus_v1/qnn/w27/w27_104.py	RESULT	nonfinite	logit	n11	11
corpus_v1/qnn/w27/w27_1796.py	RESULT	delta	erf	n5	5
corpus_v1/qnn/w27/w27_2001.py	RESULT	delta	fmod	n4	4
corpus_v1/qnn/w28/w28_913.py	RESULT	delta	bitwise_left_shift	n4	4
corpus_v1/qnn/w27/w27_24.py	RESULT	nonfinite	log10	n8	8
corpus_v1/qnn/w27/w27_439.py	RESULT	delta	logical_or	n3	3
corpus_v1/qnn/w28/w28_2414.py	RESULT	nonfinite	logit	n9	9
corpus_v1/qnn/w29/w29_678.py	RESULT	delta	tan	n4	4
corpus_v1/qnn/w28/w28_2042.py	RESULT	delta	sub	n3	3
corpus_v1/qnn/w29/w29_1908.py	RESULT	delta	clamp	n1	1
corpus_v1/qnn/w3/w3_1095.py	RESULT	nonfinite	fmod	n1	1
corpus_v1/qnn/w28/w28_528.py	RESULT	nonfinite	abs	n6	6
corpus_v1/qnn/w29/w29_1625.py	ERROR	RuntimeError	method->execute() failed with error 0x12
corpus_v1/qnn/w27/w27_866.py	RESULT	delta	_to_copy	n7	7
corpus_v1/qnn/w28/w28_1331.py	RESULT	delta	sigmoid	n7	7
corpus_v1/qnn/w29/w29_2267.py	OK	no_divergence
corpus_v1/qnn/w28/w28_17.py	RESULT	nonfinite	logit	n2	2
corpus_v1/qnn/w29/w29_31.py	RESULT	delta	rsub	n10	10
corpus_v1/qnn/w29/w29_1271.py	RESULT	delta	_to_copy	n4	4
corpus_v1/qnn/w3/w3_1547.py	RESULT	delta	gelu	n3	3
corpus_v1/qnn/w3/w3_1884.py	RESULT	nonfinite	log10	n5	5
corpus_v1/qnn/w3/w3_2388.py	RESULT	nonfinite	logit	n1	1
corpus_v1/qnn/w30/w30_104.py	RESULT	delta	_to_copy	n2	2
corpus_v1/qnn/w30/w30_34.py	ERROR	RuntimeError	method->execute() failed with error 0x12
corpus_v1/qnn/w3/w3_563.py	RESULT	nonfinite	fmod	n3	3
corpus_v1/qnn/w30/w30_1435.py	RESULT	delta	_to_copy	n7	7
corpus_v1/qnn/w30/w30_1829.py	RESULT	nonfinite	fmod	n6	6
corpus_v1/qnn/w30/w30_754.py	RESULT	nonfinite	pow	n1	1
corpus_v1/qnn/w31/w31_48.py	RESULT	delta	acos	n6	6
corpus_v1/qnn/w30/w30_2232.py	RESULT	delta	_native_batch_norm_legit	n3	3
corpus_v1/qnn/w31/w31_1479.py	OK	no_divergence
corpus_v1/qnn/w31/w31_851.py	RESULT	delta	_to_copy	n1	1
corpus_v1/qnn/w32/w32_1171.py	RESULT	nonfinite	neg	n4	4
corpus_v1/qnn/w31/w31_1863.py	RESULT	delta	elu	n0	0
corpus_v1/qnn/w31/w31_2337.py	RESULT	nonfinite	max	n3	3
corpus_v1/qnn/w33/w33_1063.py	RESULT	delta	eq	n3	3
corpus_v1/qnn/w32/w32_704.py	RESULT	delta	elu	n12	12
corpus_v1/qnn/w31/w31_1022.py	DIED	localizer_crash_or_timeout
corpus_v1/qnn/w33/w33_1470.py	RESULT	nonfinite	_to_copy	n3	3
corpus_v1/qnn/w32/w32_1651.py	RESULT	delta	_to_copy	n1	1
corpus_v1/qnn/w32/w32_1929.py	RESULT	delta	index_select	n13	13
corpus_v1/qnn/w32/w32_421.py	DIED	localizer_crash_or_timeout
corpus_v1/qnn/w32/w32_2194.py	DIED	localizer_crash_or_timeout
corpus_v1/qnn/w33/w33_2181.py	ERROR	RuntimeError	method->execute() failed with error 0x12
corpus_v1/qnn/w33/w33_1826.py	RESULT	delta	prod	n4	4
corpus_v1/qnn/w33/w33_2516.py	RESULT	delta	sub	n12	12
corpus_v1/qnn/w33/w33_492.py	RESULT	nonfinite	logit	n6	6
corpus_v1/qnn/w33/w33_813.py	RESULT	delta	remainder	n8	8
corpus_v1/qnn/w34/w34_1222.py	RESULT	shape	isinf	n0	0
corpus_v1/qnn/w35/w35_1234.py	RESULT	nonfinite	min	n1	1
corpus_v1/qnn/w35/w35_57.py	RESULT	delta	_to_copy	n14	14
corpus_v1/qnn/w35/w35_2072.py	RESULT	delta	rsub	n7	7
corpus_v1/qnn/w34/w34_2033.py	RESULT	delta	gt	n3	3
corpus_v1/qnn/w35/w35_1749.py	RESULT	delta	_to_copy	n7	7
corpus_v1/qnn/w34/w34_2489.py	RESULT	delta	bitwise_left_shift	n0	0
corpus_v1/qnn/w34/w34_873.py	RESULT	delta	linear	n4	4
corpus_v1/qnn/w35/w35_889.py	RESULT	delta	asin	n5	5
corpus_v1/qnn/w35/w35_2786.py	RESULT	nonfinite	log	n12	12
corpus_v1/qnn/w34/w34_515.py	RESULT	delta	roll	n3	3
corpus_v1/qnn/w35/w35_2434.py	RESULT	nonfinite	logit	n3	3
corpus_v1/qnn/w34/w34_1702.py	DIED	localizer_crash_or_timeout
corpus_v1/qnn/w36/w36_1641.py	RESULT	nonfinite	log	n10	10
corpus_v1/qnn/w36/w36_1351.py	RESULT	nonfinite	maximum	n18	18
corpus_v1/qnn/w36/w36_2025.py	RESULT	delta	rsub	n9	9
corpus_v1/qnn/w36/w36_55.py	RESULT	delta	sub	n6	6
corpus_v1/qnn/w36/w36_942.py	RESULT	nonfinite	cos	n14	14
corpus_v1/qnn/w36/w36_2349.py	RESULT	nonfinite	div	n12	12
corpus_v1/qnn/w37/w37_1862.py	RESULT	dtype	log2	n1	1
corpus_v1/qnn/w37/w37_1492.py	RESULT	nonfinite	hardtanh	n14	14
corpus_v1/qnn/w38/w38_1903.py	RESULT	shape	masked_scatter	n0	0
corpus_v1/qnn/w37/w37_2384.py	ERROR	AssertionError	Failed to generate Qnn context binary.
corpus_v1/qnn/w38/w38_2278.py	RESULT	delta	bitwise_left_shift	n0	0
corpus_v1/qnn/w37/w37_725.py	RESULT	delta	sub	n10	10
corpus_v1/qnn/w38/w38_1454.py	ERROR	RuntimeError	method->execute() failed with error 0x12
corpus_v1/qnn/w37/w37_297.py	RESULT	delta	logical_xor	n6	6
corpus_v1/qnn/w38/w38_113.py	RESULT	nonfinite	logit	n17	17
corpus_v1/qnn/w4/w4_51.py	RESULT	nonfinite	glu	n7	7
corpus_v1/qnn/w38/w38_638.py	RESULT	delta	roll	n15	15
corpus_v1/qnn/w4/w4_771.py	RESULT	nonfinite	logit	n0	0
corpus_v1/qnn/w39/w39_2469.py	RESULT	delta	_to_copy	n3	3
corpus_v1/qnn/w38/w38_285.py	RESULT	delta	sub	n14	14
corpus_v1/qnn/w39/w39_2036.py	RESULT	delta	ge	n12	12
corpus_v1/qnn/w4/w4_1826.py	OK	no_divergence
corpus_v1/qnn/w4/w4_2145.py	RESULT	nonfinite	log10	n2	2
corpus_v1/qnn/w39/w39_839.py	RESULT	delta	_to_copy	n4	4
corpus_v1/qnn/w4/w4_1553.py	RESULT	nonfinite	logit	n7	7
corpus_v1/qnn/w4/w4_1175.py	RESULT	delta	bitwise_left_shift	n1	1
corpus_v1/qnn/w38/w38_989.py	RESULT	nonfinite	pow	n5	5
corpus_v1/qnn/w39/w39_1359.py	RESULT	delta	rsub	n0	0
corpus_v1/qnn/w39/w39_403.py	RESULT	nonfinite	logit	n7	7
corpus_v1/qnn/w39/w39_169.py	DIED	localizer_crash_or_timeout
corpus_v1/qnn/w40/w40_1147.py	RESULT	delta	mean	n14	14
corpus_v1/qnn/w40/w40_1488.py	RESULT	delta	elu	n0	0
corpus_v1/qnn/w40/w40_788.py	RESULT	shape	maximum	n0	0
corpus_v1/qnn/w40/w40_1832.py	RESULT	delta	fill	n2	2
corpus_v1/qnn/w40/w40_2232.py	RESULT	nonfinite	log	n1	1
corpus_v1/qnn/w40/w40_384.py	RESULT	delta	lt	n16	16
corpus_v1/qnn/w41/w41_2086.py	RESULT	delta	_to_copy	n1	1
corpus_v1/qnn/w41/w41_2427.py	RESULT	delta	bitwise_left_shift	n16	16
corpus_v1/qnn/w41/w41_1230.py	RESULT	nonfinite	acosh	n0	0
corpus_v1/qnn/w41/w41_1765.py	RESULT	nonfinite	logit	n2	2
corpus_v1/qnn/w41/w41_457.py	RESULT	nonfinite	sigmoid	n13	13
corpus_v1/qnn/w42/w42_1022.py	RESULT	delta	_to_copy	n1	1
corpus_v1/qnn/w42/w42_656.py	RESULT	nonfinite	cos	n5	5
corpus_v1/qnn/w43/w43_2377.py	RESULT	delta	fill	n12	12
corpus_v1/qnn/w43/w43_504.py	RESULT	delta	hardtanh	n6	6
corpus_v1/qnn/w43/w43_1728.py	RESULT	nonfinite	sin	n9	9
corpus_v1/qnn/w43/w43_1012.py	OK	no_divergence
corpus_v1/qnn/w42/w42_1869.py	RESULT	delta	bitwise_left_shift	n10	10
corpus_v1/qnn/w42/w42_259.py	RESULT	delta	fill	n3	3
corpus_v1/qnn/w43/w43_1396.py	RESULT	dtype	atan	n1	1
corpus_v1/qnn/w42/w42_2193.py	RESULT	delta	logical_and	n6	6
corpus_v1/qnn/w43/w43_2080.py	RESULT	delta	reciprocal	n2	2
corpus_v1/qnn/w42/w42_1411.py	RESULT	nonfinite	pow	n14	14
corpus_v1/qnn/w44/w44_1143.py	RESULT	nonfinite	log	n0	0
corpus_v1/qnn/w43/w43_835.py	ERROR	RuntimeError	method->execute() failed with error 0x12
corpus_v1/qnn/w44/w44_159.py	RESULT	delta	bitwise_xor	n1	1
corpus_v1/qnn/w44/w44_2288.py	RESULT	delta	_native_batch_norm_legit	n0	0
corpus_v1/qnn/w44/w44_948.py	RESULT	shape	_cdist_forward	n0	0
corpus_v1/qnn/w44/w44_2558.py	RESULT	delta	elu	n9	9
corpus_v1/qnn/w44/w44_622.py	RESULT	nonfinite	logit	n4	4
corpus_v1/qnn/w44/w44_1946.py	RESULT	nonfinite	max	n8	8
corpus_v1/qnn/w45/w45_2189.py	RESULT	delta	rsub	n8	8
corpus_v1/qnn/w45/w45_1794.py	RESULT	delta	sub	n5	5
corpus_v1/qnn/w45/w45_1318.py	OK	no_divergence
corpus_v1/qnn/w45/w45_310.py	RESULT	delta	ge	n3	3
corpus_v1/qnn/w46/w46_1511.py	RESULT	nonfinite	logit	n9	9
corpus_v1/qnn/w46/w46_2308.py	RESULT	delta	_to_copy	n8	8
corpus_v1/qnn/w47/w47_1943.py	ERROR	IndexError	tuple index out of range
corpus_v1/qnn/w46/w46_698.py	RESULT	nonfinite	div	n4	4
corpus_v1/qnn/w47/w47_1363.py	RESULT	nonfinite	amin	n14	14
corpus_v1/qnn/w47/w47_1652.py	RESULT	nonfinite	logit	n4	4
corpus_v1/qnn/w46/w46_1969.py	RESULT	delta	ge	n7	7
corpus_v1/qnn/w47/w47_2507.py	RESULT	delta	_to_copy	n7	7
corpus_v1/qnn/w47/w47_2258.py	RESULT	nonfinite	gelu	n6	6
corpus_v1/qnn/w47/w47_507.py	RESULT	nonfinite	linear	n2	2
corpus_v1/qnn/w46/w46_32.py	RESULT	delta	fmod	n12	12
corpus_v1/qnn/w45/w45_731.py	DIED	localizer_crash_or_timeout
corpus_v1/qnn/w46/w46_1134.py	DIED	localizer_crash_or_timeout
corpus_v1/qnn/w47/w47_1090.py	DIED	localizer_crash_or_timeout
corpus_v1/qnn/w47/w47_733.py	RESULT	delta	_to_copy	n12	12
corpus_v1/qnn/w47/w47_966.py	RESULT	delta	bitwise_not	n3	3
corpus_v1/qnn/w48/w48_2231.py	RESULT	nonfinite	glu	n0	0
corpus_v1/qnn/w48/w48_2595.py	RESULT	delta	_to_copy	n4	4
corpus_v1/qnn/w48/w48_1837.py	RESULT	dtype	select_scatter	n8	8
corpus_v1/qnn/w48/w48_580.py	RESULT	nonfinite	logit	n0	0
corpus_v1/qnn/w49/w49_1233.py	RESULT	delta	rsqrt	n9	9
corpus_v1/qnn/w48/w48_13.py	RESULT	delta	rsub	n7	7
corpus_v1/qnn/w48/w48_952.py	RESULT	delta	elu	n15	15
corpus_v1/qnn/w49/w49_1667.py	RESULT	delta	tril	n7	7
corpus_v1/qnn/w49/w49_56.py	RESULT	delta	_to_copy	n3	3
corpus_v1/qnn/w5/w5_1326.py	RESULT	nonfinite	min	n17	17
corpus_v1/qnn/w49/w49_897.py	RESULT	delta	repeat	n5	5
corpus_v1/qnn/w49/w49_2118.py	RESULT	delta	_to_copy	n1	1
corpus_v1/qnn/w5/w5_651.py	RESULT	nonfinite	fmod	n6	6
corpus_v1/qnn/w49/w49_2507.py	RESULT	delta	elu	n2	2
corpus_v1/qnn/w50/w50_1361.py	RESULT	nonfinite	pow	n8	8
corpus_v1/qnn/w5/w5_2198.py	RESULT	nonfinite	log	n14	14
corpus_v1/qnn/w5/w5_1658.py	RESULT	delta	index	n1	1
corpus_v1/qnn/w5/w5_2606.py	RESULT	dtype	select_scatter	n5	5
corpus_v1/qnn/w50/w50_1085.py	RESULT	delta	sub	n4	4
corpus_v1/qnn/w50/w50_2083.py	RESULT	delta	ne	n2	2
corpus_v1/qnn/w50/w50_2421.py	ERROR	RuntimeError	method->execute() failed with error 0x12
corpus_v1/qnn/w50/w50_1774.py	RESULT	delta	_native_batch_norm_legit	n0	0
corpus_v1/qnn/w50/w50_479.py	RESULT	nonfinite	logit	n9	9
corpus_v1/qnn/w51/w51_2021.py	RESULT	delta	sign	n2	2
corpus_v1/qnn/w51/w51_1755.py	RESULT	nonfinite	logit	n1	1
corpus_v1/qnn/w51/w51_1428.py	RESULT	delta	_log_softmax	n5	5
corpus_v1/qnn/w50/w50_790.py	DIED	localizer_crash_or_timeout
corpus_v1/qnn/w51/w51_924.py	RESULT	delta	bitwise_left_shift	n0	0
corpus_v1/qnn/w51/w51_1064.py	RESULT	nonfinite	acos	n0	0
corpus_v1/qnn/w51/w51_583.py	RESULT	delta	_to_copy	n4	4
corpus_v1/qnn/w51/w51_2366.py	RESULT	nonfinite	rsqrt	n11	11
corpus_v1/qnn/w52/w52_1335.py	RESULT	delta	flip	n14	14
corpus_v1/qnn/w52/w52_2548.py	RESULT	delta	var_mean	n4	4
corpus_v1/qnn/w52/w52_173.py	RESULT	nonfinite	logit	n14	14
corpus_v1/qnn/w53/w53_1293.py	RESULT	delta	_to_copy	n12	12
corpus_v1/qnn/w52/w52_566.py	RESULT	delta	unsqueeze_copy	n0	0
corpus_v1/qnn/w53/w53_1761.py	RESULT	delta	elu	n10	10
corpus_v1/qnn/w53/w53_2398.py	RESULT	nonfinite	rsub	n1	1
corpus_v1/qnn/w53/w53_497.py	RESULT	delta	clamp	n10	10
corpus_v1/qnn/w52/w52_953.py	OK	no_divergence
corpus_v1/qnn/w52/w52_2130.py	RESULT	delta	_to_copy	n3	3
corpus_v1/qnn/w54/w54_2117.py	RESULT	delta	tan	n2	2
corpus_v1/qnn/w53/w53_973.py	RESULT	delta	elu	n1	1
corpus_v1/qnn/w53/w53_2096.py	RESULT	delta	remainder	n0	0
