job	out	verdict	axisA	axisB	target	cone_size	needed_siblings	needed_live	deleg_full	deleg_tgt	n_out	detail
w100:259	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n1,n0	11	0	4	
w104:615	0	CANT_ISOLATE										BUILD:SKIP
w11:86	1	CANT_ISOLATE										BUILD:SKIP
w116:168	0	CANT_ISOLATE										BUILD:SKIP
w121:500	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	10	2	4	
w127:282	0	OPERATOR	CONE_LOCAL	OPERATOR	n1	1			8	3	5	
w17:539	1	CANT_ISOLATE										BUILD:SKIP
w21:379	2	CANT_ISOLATE										BUILD:SKIP
w27:422	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	0	0	5	
w32:215	1	OPERATOR	CONE_LOCAL	OPERATOR	n9	8			7	5	2	
w38:399	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	3		n1,n0,n2	6	4	3	
w43:247	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	5		n7	15	7	2	
w48:689	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	3			0	0	4	
w52:395	2	OPERATOR	CONE_LOCAL	OPERATOR	n5	3			6	4	5	
w58:205	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	6		n6	1	1	3	
w61:595	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	7		n6,n7,n8,n5,n3	8	4	3	
w67:144	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n6		8	5	4	
w71:524	1	OPERATOR	CONE_LOCAL	OPERATOR	n6	4			2	2	3	
w78:553	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n1	0	0	3	
w83:50	2	CANT_ISOLATE										BUILD:SKIP
w89:239	2	OPERATOR	CONE_LOCAL	OPERATOR	n4	1			7	3	5	
w93:72	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n9		8	5	4	
w99:121	1	OPERATOR	CONE_LOCAL	OPERATOR	n5	2			4	2	5	
